OrderID,CustomerID,OrderDate,Revenue,Cost,PromotionType
O001525,C00771,2024-09-10,100.84,63.19,BOGOF
O001526,C00771,2024-11-17,126.81,70.97,None
O001527,C00771,2024-12-31,91.96,52.65,None
O001528,C00772,2024-12-21,89.83,49.43,Free Shipping
O001529,C00773,2024-06-20,100.4,65.82,Free Shipping
O001530,C00774,2024-10-29,140.0,86.24,Free Shipping
O001531,C00775,2024-01-25,131.3,66.29,None
O001532,C00776,2024-10-06,113.79,73.32,None
O001533,C00776,2024-12-29,154.45,81.19,None
O001534,C00776,2024-11-09,149.86,75.48,None
O001535,C00776,2024-11-19,107.01,66.9,None
O001536,C00777,2024-03-23,141.38,74.95,None
O001537,C00778,2024-09-19,138.14,83.25,Percent Off
O001538,C00779,2024-01-13,87.76,49.72,Percent Off
O001539,C00779,2024-03-12,51.32,30.96,None
O001540,C00779,2024-03-29,77.65,43.56,None
O001541,C00780,2024-06-16,135.87,76.06,None
O001542,C00780,2024-07-06,145.24,90.52,None
O001543,C00780,2024-09-22,101.78,64.19,None
O001544,C00781,2024-08-30,80.22,42.49,Percent Off
O001545,C00782,2024-09-26,119.45,61.04,Percent Off
O001546,C00783,2024-03-28,123.99,79.43,None
O001547,C00783,2024-06-22,167.1,111.72,None
O001548,C00783,2024-07-11,128.09,77.38,None
O001549,C00783,2024-06-30,128.28,83.48,None
O001550,C00783,2024-07-02,172.51,119.23,None
O001551,C00783,2024-05-08,149.33,97.38,None
O001552,C00784,2024-05-08,129.11,68.9,None
O001553,C00785,2024-04-25,97.41,57.64,BOGOF
O001554,C00786,2024-03-16,118.13,70.81,None
O001555,C00786,2024-06-28,143.65,72.98,None
O001556,C00786,2024-06-20,161.95,110.17,None
O001557,C00786,2024-05-22,161.75,107.87,None
O001558,C00786,2024-05-22,139.17,92.77,None
O001559,C00787,2024-12-12,63.44,35.99,Percent Off
O001560,C00788,2024-06-09,115.48,71.2,BOGOF
O001561,C00789,2024-02-12,80.61,41.84,Percent Off
O001562,C00789,2024-04-01,100.49,59.08,None
O001563,C00790,2024-08-03,43.72,27.79,BOGOF
O001564,C00790,2024-08-31,107.55,74.38,None
O001565,C00790,2024-09-08,120.73,64.47,None
O001566,C00790,2024-09-12,129.9,72.01,None
O001567,C00790,2024-09-12,121.91,73.23,None
O001568,C00790,2024-09-21,76.97,51.83,None
O001569,C00791,2024-10-04,97.7,58.75,Free Shipping
O001570,C00792,2024-01-09,105.92,58.81,BOGOF
O001571,C00793,2024-11-09,134.25,73.93,None
O001572,C00794,2024-04-29,73.43,44.96,BOGOF
O001573,C00794,2024-06-28,124.12,81.17,None
O001574,C00794,2024-08-06,109.81,65.63,None
O001575,C00794,2024-08-01,125.1,81.28,None
O001576,C00794,2024-07-10,60.25,39.57,None
O001577,C00794,2024-08-14,139.62,88.18,None
O001578,C00795,2024-11-16,66.21,45.8,Percent Off
O001579,C00796,2024-02-12,133.68,74.17,None
O001580,C00797,2024-05-14,137.72,80.63,None
O001581,C00797,2024-08-17,127.7,76.62,None
O001582,C00797,2024-08-22,124.91,83.45,None
O001583,C00797,2024-06-27,159.29,90.82,None
O001584,C00797,2024-07-02,151.91,88.25,None
O001585,C00797,2024-08-22,104.08,53.32,None
O001586,C00798,2024-06-22,91.47,56.54,Free Shipping
O001587,C00799,2024-06-13,85.67,57.05,Free Shipping
O001588,C00800,2024-06-07,101.19,69.73,Percent Off
O001589,C00800,2024-07-24,102.5,56.48,None
O001590,C00800,2024-08-17,128.92,81.88,None
O001591,C00800,2024-08-02,61.28,37.67,None
O001592,C00800,2024-08-30,106.18,70.53,None
O001593,C00801,2024-03-10,96.58,55.04,BOGOF
O001594,C00801,2024-05-02,102.9,69.85,None
O001595,C00801,2024-05-05,127.15,67.34,None
O001596,C00801,2024-06-30,56.16,36.46,None
O001597,C00801,2024-05-24,151.33,103.41,None
O001598,C00801,2024-04-23,125.58,80.51,None
O001599,C00802,2024-08-20,100.03,50.04,None
O001600,C00802,2024-09-29,175.58,104.97,None
O001601,C00803,2024-03-05,93.79,62.36,None
O001602,C00804,2024-02-16,83.96,49.44,BOGOF
O001603,C00805,2024-01-30,85.5,46.7,BOGOF
O001604,C00806,2024-03-27,143.47,80.47,None
O001605,C00806,2024-06-17,156.59,88.32,None
O001606,C00806,2024-04-20,139.29,88.31,None
O001607,C00807,2024-11-22,109.36,62.04,Free Shipping
O001608,C00808,2024-02-12,96.59,54.01,None
O001609,C00809,2024-10-19,118.04,59.94,None
O001610,C00810,2024-03-08,119.6,61.01,BOGOF
O001611,C00811,2024-10-17,107.38,69.36,None
O001612,C00812,2024-09-16,100.46,63.91,BOGOF
O001613,C00813,2024-12-29,113.1,73.53,BOGOF
O001614,C00814,2024-02-08,97.31,58.92,Free Shipping
O001615,C00815,2024-12-30,123.25,83.66,None
O001616,C00816,2024-07-14,73.85,37.61,BOGOF
O001617,C00816,2024-10-27,122.56,73.89,None
O001618,C00816,2024-09-30,87.73,47.38,None
O001619,C00816,2024-08-16,131.56,67.68,None
O001620,C00816,2024-08-27,67.63,35.81,None
O001621,C00816,2024-08-04,130.51,83.95,None
O001622,C00817,2024-03-07,101.35,64.24,Percent Off
O001623,C00818,2024-07-09,92.9,58.0,Free Shipping
O001624,C00819,2024-06-30,122.19,73.32,None
O001625,C00820,2024-07-18,137.24,87.64,None
O001626,C00821,2024-08-08,73.13,41.57,Free Shipping
O001627,C00822,2024-08-24,114.92,69.59,BOGOF
O001628,C00822,2024-10-21,113.99,78.29,None
O001629,C00822,2024-10-05,63.66,35.23,None
O001630,C00823,2024-05-26,124.04,85.08,None
O001631,C00823,2024-08-09,125.87,65.29,None
O001632,C00823,2024-07-08,194.7,127.26,None
O001633,C00823,2024-06-24,114.11,64.04,None
O001634,C00823,2024-06-28,162.43,108.43,None
O001635,C00824,2024-05-20,106.53,73.21,BOGOF
O001636,C00825,2024-11-17,69.83,40.7,Free Shipping
O001637,C00826,2024-09-13,59.43,41.56,Percent Off
O001638,C00827,2024-08-09,102.09,64.21,None
O001639,C00828,2024-07-14,150.97,91.71,None
O001640,C00829,2024-06-26,101.4,51.38,BOGOF
O001641,C00829,2024-10-16,125.11,63.94,None
O001642,C00829,2024-09-28,69.3,36.65,None
O001643,C00829,2024-10-01,90.17,56.62,None
O001644,C00829,2024-08-08,120.82,61.73,None
O001645,C00830,2024-10-30,60.73,31.69,Percent Off
O001646,C00831,2024-11-01,78.03,53.5,Percent Off
O001647,C00831,2024-12-27,91.78,60.69,None
O001648,C00832,2024-07-30,156.58,83.92,None
O001649,C00833,2024-04-12,68.63,46.32,Free Shipping
O001650,C00834,2024-02-27,97.26,58.68,None
O001651,C00835,2024-10-27,61.46,39.01,Percent Off
O001652,C00835,2024-12-29,106.96,63.39,None
O001653,C00835,2024-11-18,70.67,45.82,None
O001654,C00835,2024-12-29,108.87,61.03,None
O001655,C00836,2024-11-16,65.92,42.03,Percent Off
O001656,C00836,2024-12-22,111.33,67.23,None
O001657,C00837,2024-10-12,132.58,91.78,BOGOF
O001658,C00838,2024-05-20,99.4,60.82,Percent Off
O001659,C00838,2024-06-09,138.26,87.36,None
O001660,C00838,2024-08-02,80.55,50.34,None
O001661,C00838,2024-09-11,79.6,41.44,None
O001662,C00838,2024-08-10,63.62,40.96,None
O001663,C00838,2024-07-17,146.72,80.66,None
O001664,C00839,2024-09-05,85.7,48.41,Percent Off
O001665,C00839,2024-10-28,127.25,86.46,None
O001666,C00839,2024-12-03,85.72,51.74,None
O001667,C00840,2024-01-26,85.31,57.66,BOGOF
O001668,C00840,2024-04-12,108.85,72.98,None
O001669,C00840,2024-04-17,160.69,92.94,None
O001670,C00840,2024-03-31,110.08,60.85,None
O001671,C00841,2024-11-09,122.35,84.03,None
O001672,C00841,2024-11-30,147.88,101.65,None
O001673,C00841,2024-11-29,122.78,67.86,None
O001674,C00842,2024-03-04,72.69,36.89,Percent Off
O001675,C00842,2024-05-01,69.58,40.09,None
O001676,C00843,2024-05-20,107.85,75.29,Percent Off
O001677,C00843,2024-06-22,96.04,52.43,None
O001678,C00843,2024-07-27,77.05,46.48,None
O001679,C00844,2024-09-21,87.87,50.16,Percent Off
O001680,C00844,2024-12-14,121.79,74.45,None
O001681,C00844,2024-11-28,93.5,54.09,None
O001682,C00845,2024-10-29,58.98,34.27,Percent Off
O001683,C00845,2024-12-26,100.82,63.75,None
O001684,C00845,2024-11-27,86.57,46.88,None
O001685,C00845,2024-12-09,38.42,21.03,None
O001686,C00846,2024-06-27,83.97,54.24,Free Shipping
O001687,C00846,2024-07-18,143.08,85.67,None
O001688,C00846,2024-08-30,124.68,65.29,None
O001689,C00846,2024-08-18,139.53,78.02,None
O001690,C00846,2024-09-06,131.74,78.93,None
O001691,C00846,2024-07-27,70.1,38.29,None
O001692,C00847,2024-02-01,88.33,46.58,None
O001693,C00847,2024-02-23,88.0,50.59,None
O001694,C00847,2024-03-07,170.99,91.75,None
O001695,C00848,2024-08-22,100.78,56.39,BOGOF
O001696,C00848,2024-10-31,108.96,70.8,None
O001697,C00848,2024-12-13,135.73,91.52,None
O001698,C00848,2024-09-20,70.26,35.35,None
O001699,C00849,2024-11-07,65.62,37.91,BOGOF
O001700,C00849,2024-12-14,101.44,60.0,None
O001701,C00850,2024-01-22,114.68,59.74,BOGOF
O001702,C00851,2024-03-03,122.52,66.41,None
O001703,C00852,2024-12-04,102.13,54.14,None
O001704,C00853,2024-08-27,87.17,57.56,None
O001705,C00854,2024-10-17,108.99,69.88,Percent Off
O001706,C00855,2024-01-25,94.35,52.04,BOGOF
O001707,C00856,2024-08-16,66.48,36.82,BOGOF
O001708,C00857,2024-07-09,127.88,65.07,None
O001709,C00858,2024-09-07,90.82,52.58,Percent Off
O001710,C00859,2024-10-18,77.73,52.55,Percent Off
O001711,C00859,2024-12-03,145.76,90.63,None
O001712,C00860,2024-06-28,81.19,53.08,BOGOF
O001713,C00860,2024-08-11,104.59,65.84,None
O001714,C00860,2024-09-11,86.52,55.58,None
O001715,C00860,2024-09-21,94.88,63.03,None
O001716,C00860,2024-09-11,122.44,80.06,None
O001717,C00860,2024-09-25,67.64,37.37,None
O001718,C00861,2024-10-30,105.13,55.13,Percent Off
O001719,C00862,2024-03-19,63.93,38.04,Free Shipping
O001720,C00862,2024-06-25,142.33,89.6,None
O001721,C00862,2024-05-06,103.63,70.56,None
O001722,C00863,2024-03-06,87.55,60.74,BOGOF
O001723,C00864,2024-05-11,107.55,61.21,BOGOF
O001724,C00864,2024-09-08,137.79,85.51,None
O001725,C00864,2024-05-31,160.88,107.19,None
O001726,C00865,2024-02-17,127.16,67.4,None
O001727,C00865,2024-06-05,115.64,68.65,None
O001728,C00865,2024-04-06,125.34,77.67,None
O001729,C00865,2024-05-28,133.06,90.35,None
O001730,C00865,2024-05-09,123.6,86.09,None
O001731,C00866,2024-01-19,79.21,53.95,Free Shipping
O001732,C00867,2024-03-27,103.42,54.89,BOGOF
O001733,C00868,2024-05-09,101.21,64.96,Percent Off
O001734,C00868,2024-07-28,122.52,79.73,None
O001735,C00868,2024-07-13,53.56,31.95,None
O001736,C00868,2024-08-08,87.12,49.19,None
O001737,C00868,2024-06-06,87.54,55.32,None
O001738,C00868,2024-06-17,120.87,63.75,None
O001739,C00869,2024-05-28,131.38,81.68,None
O001740,C00870,2024-04-01,125.14,86.63,None
O001741,C00871,2024-09-30,82.39,52.82,Free Shipping
O001742,C00872,2024-08-28,64.61,36.23,Percent Off
O001743,C00872,2024-09-19,103.15,59.08,None
O001744,C00873,2024-12-10,135.56,88.29,None
O001745,C00874,2024-02-22,88.22,58.99,Percent Off
O001746,C00874,2024-03-13,89.67,56.98,None
O001747,C00874,2024-05-08,96.2,59.98,None
O001748,C00874,2024-06-04,138.64,81.97,None
O001749,C00874,2024-03-27,99.87,66.75,None
O001750,C00875,2024-04-28,119.51,78.91,Free Shipping
O001751,C00876,2024-10-24,75.17,50.01,Percent Off
O001752,C00876,2024-12-21,64.68,36.91,None
O001753,C00877,2024-04-28,59.35,30.97,Percent Off
O001754,C00878,2024-10-03,134.34,69.83,None
O001755,C00878,2024-11-21,118.56,70.12,None
O001756,C00879,2024-02-20,95.98,66.08,BOGOF
O001757,C00880,2024-02-20,100.49,66.44,BOGOF
O001758,C00880,2024-03-16,98.81,66.6,None
O001759,C00881,2024-12-02,139.47,80.83,None
O001760,C00882,2024-09-18,97.48,53.31,Percent Off
O001761,C00883,2024-09-01,161.81,89.23,None
O001762,C00884,2024-06-04,101.44,54.17,Percent Off
O001763,C00885,2024-01-21,119.73,67.85,None
O001764,C00886,2024-04-14,78.15,47.99,Percent Off
O001765,C00886,2024-06-10,91.36,51.73,None
O001766,C00886,2024-07-18,104.32,58.05,None
O001767,C00887,2024-02-13,118.62,71.95,Percent Off
O001768,C00888,2024-03-30,128.05,88.39,None
O001769,C00889,2024-05-27,134.55,91.31,None
O001770,C00890,2024-09-15,101.92,61.77,Percent Off
O001771,C00890,2024-10-28,81.42,46.78,None
O001772,C00890,2024-12-04,80.7,44.07,None
O001773,C00891,2024-01-17,73.41,41.4,BOGOF
O001774,C00892,2024-01-23,88.6,51.55,Percent Off
O001775,C00893,2024-01-14,113.82,75.29,None
O001776,C00894,2024-10-09,110.54,63.81,None
O001777,C00895,2024-05-11,58.19,36.39,Percent Off
O001778,C00896,2024-02-24,93.61,49.15,Free Shipping
O001779,C00897,2024-12-19,94.73,53.64,BOGOF
O001780,C00898,2024-03-30,77.4,43.54,Percent Off
O001781,C00899,2024-06-01,111.42,77.76,Percent Off
O001782,C00900,2024-11-19,93.54,65.19,Percent Off
O001783,C00901,2024-03-22,114.23,57.85,Free Shipping
O001784,C00902,2024-06-25,75.02,46.02,Percent Off
O001785,C00903,2024-02-06,124.26,65.45,BOGOF
O001786,C00903,2024-05-10,106.89,74.05,None
O001787,C00903,2024-04-23,64.91,34.01,None
O001788,C00903,2024-04-12,118.29,75.79,None
O001789,C00903,2024-03-29,77.89,53.76,None
O001790,C00903,2024-04-10,146.9,74.1,None
O001791,C00904,2024-05-29,94.83,53.5,Percent Off
O001792,C00904,2024-07-25,94.27,59.81,None
O001793,C00904,2024-06-20,102.18,53.25,None
O001794,C00904,2024-07-12,98.33,63.06,None
O001795,C00905,2024-12-19,121.96,64.06,Free Shipping
O001796,C00906,2024-04-17,94.97,58.35,BOGOF
O001797,C00906,2024-06-16,94.28,54.24,None
O001798,C00907,2024-08-09,32.64,18.69,Percent Off
O001799,C00907,2024-10-25,138.33,74.66,None
O001800,C00907,2024-09-27,130.32,71.42,None
O001801,C00907,2024-09-07,116.72,81.29,None
O001802,C00908,2024-10-05,90.2,48.67,Percent Off
O001803,C00909,2024-10-28,76.96,38.51,Percent Off
O001804,C00909,2024-12-31,118.03,65.83,None
O001805,C00910,2024-02-28,86.21,59.24,BOGOF
O001806,C00910,2024-05-28,95.11,47.93,None
O001807,C00910,2024-04-22,120.26,63.02,None
O001808,C00911,2024-11-15,104.65,57.16,None
O001809,C00912,2024-04-05,94.54,60.3,Percent Off
O001810,C00913,2024-07-08,149.85,95.42,None
O001811,C00913,2024-08-28,130.79,82.77,None
O001812,C00914,2024-07-15,96.98,53.44,Percent Off
O001813,C00914,2024-10-01,78.76,42.12,None
O001814,C00915,2024-02-21,110.34,71.96,None
O001815,C00915,2024-03-30,115.28,60.09,None
O001816,C00915,2024-06-01,169.34,107.99,None
O001817,C00915,2024-06-13,122.53,69.64,None
O001818,C00915,2024-03-19,118.25,63.11,None
O001819,C00916,2024-11-26,127.46,83.14,None
O001820,C00917,2024-11-06,121.28,60.75,None
O001821,C00918,2024-05-13,44.79,23.39,Percent Off
O001822,C00918,2024-08-20,107.65,68.96,None
O001823,C00918,2024-06-08,113.49,60.21,None
O001824,C00918,2024-08-08,130.57,83.83,None
O001825,C00918,2024-06-02,56.39,35.74,None
O001826,C00918,2024-07-18,76.96,41.81,None
O001827,C00919,2024-05-10,100.97,66.59,Percent Off
O001828,C00920,2024-03-23,98.51,68.53,BOGOF
O001829,C00920,2024-06-11,100.49,54.47,None
O001830,C00920,2024-07-15,89.58,53.71,None
O001831,C00920,2024-06-20,133.28,67.57,None
O001832,C00920,2024-06-20,108.61,61.25,None
O001833,C00921,2024-05-31,152.94,91.15,None
O001834,C00922,2024-11-27,150.38,77.08,None
O001835,C00923,2024-01-06,97.69,66.15,None
O001836,C00924,2024-10-13,119.68,63.75,None
O001837,C00924,2024-12-27,126.3,71.62,None
O001838,C00925,2024-04-18,93.5,65.0,BOGOF
O001839,C00926,2024-07-06,102.91,68.89,Percent Off
O001840,C00926,2024-10-21,56.49,35.84,None
O001841,C00926,2024-10-16,96.91,56.92,None
O001842,C00927,2024-02-25,103.62,68.07,Percent Off
O001843,C00927,2024-04-25,114.47,71.38,None
O001844,C00927,2024-03-27,111.5,70.12,None
O001845,C00927,2024-05-12,82.86,53.17,None
O001846,C00927,2024-06-18,120.51,65.43,None
O001847,C00927,2024-03-29,87.08,50.83,None
O001848,C00928,2024-08-19,79.53,47.86,Free Shipping
O001849,C00929,2024-11-05,88.92,49.77,None
O001850,C00930,2024-03-08,116.33,75.54,Percent Off
O001851,C00931,2024-07-24,72.96,46.64,BOGOF
O001852,C00931,2024-09-11,109.63,56.24,None
O001853,C00931,2024-10-01,106.51,72.49,None
O001854,C00931,2024-08-25,113.04,76.06,None
O001855,C00931,2024-09-25,151.56,94.56,None
O001856,C00931,2024-10-01,103.98,68.69,None
O001857,C00932,2024-07-28,113.37,67.17,Percent Off
O001858,C00933,2024-12-09,78.23,46.73,Percent Off
O001859,C00934,2024-10-05,131.65,80.42,None
O001860,C00934,2024-12-24,147.91,102.59,None
O001861,C00935,2024-01-14,134.58,68.17,None
O001862,C00936,2024-05-16,96.85,60.95,Percent Off
O001863,C00937,2024-01-04,67.37,37.96,BOGOF
O001864,C00937,2024-02-25,115.52,68.63,None
O001865,C00937,2024-01-28,99.76,50.08,None
O001866,C00937,2024-03-20,135.44,84.68,None
O001867,C00937,2024-03-31,134.49,93.28,None
O001868,C00937,2024-03-14,143.12,96.26,None
O001869,C00938,2024-07-30,80.81,48.1,BOGOF
O001870,C00939,2024-10-26,93.34,58.01,BOGOF
O001871,C00940,2024-06-26,77.18,42.09,Free Shipping
O001872,C00941,2024-07-29,112.24,65.63,None
O001873,C00942,2024-12-15,129.84,87.06,None
O001874,C00943,2024-05-20,100.1,63.48,None
O001875,C00944,2024-06-17,114.77,79.33,None
O001876,C00945,2024-07-20,83.18,57.72,None
O001877,C00946,2024-11-26,82.73,45.92,None
O001878,C00947,2024-09-14,120.35,69.01,Free Shipping
O001879,C00947,2024-10-25,104.72,69.8,None
O001880,C00947,2024-10-05,139.78,93.68,None
O001881,C00947,2024-11-30,97.42,48.74,None
O001882,C00947,2024-10-20,111.91,67.67,None
O001883,C00947,2024-10-06,133.35,92.15,None
O001884,C00948,2024-05-30,135.31,91.68,None
O001885,C00949,2024-08-04,130.25,74.98,None
O001886,C00950,2024-01-23,71.07,44.5,Percent Off
O001887,C00951,2024-05-18,127.97,70.85,Free Shipping
O001888,C00952,2024-10-02,112.01,56.04,None
O001889,C00953,2024-11-22,30.9,16.64,Percent Off
O001890,C00954,2024-09-27,83.11,52.68,Percent Off
O001891,C00954,2024-12-01,114.93,67.03,None
O001892,C00954,2024-11-24,71.59,38.37,None
O001893,C00954,2024-12-30,115.57,77.63,None
O001894,C00955,2024-10-09,121.21,63.45,Percent Off
O001895,C00956,2024-06-26,105.01,67.1,None
O001896,C00957,2024-12-18,126.76,87.33,None
O001897,C00958,2024-01-21,128.96,69.74,None
O001898,C00959,2024-08-21,87.11,55.5,BOGOF
O001899,C00960,2024-03-13,138.62,95.74,BOGOF
O001900,C00960,2024-05-01,122.85,76.44,None
O001901,C00960,2024-06-25,133.54,80.73,None
O001902,C00960,2024-05-19,139.41,91.51,None
O001903,C00961,2024-12-08,93.16,55.71,Free Shipping
O001904,C00962,2024-01-01,73.21,47.16,BOGOF
O001905,C00963,2024-12-27,85.61,46.77,Percent Off
O001906,C00964,2024-10-04,82.05,54.14,Free Shipping
O001907,C00965,2024-09-20,75.61,44.26,BOGOF
O001908,C00966,2024-12-18,75.32,42.42,Free Shipping
O001909,C00967,2024-11-18,72.76,50.53,BOGOF
O001910,C00968,2024-09-16,100.67,66.18,None
O001911,C00968,2024-11-27,129.05,69.32,None
O001912,C00968,2024-11-10,146.66,92.45,None
O001913,C00968,2024-10-30,159.93,90.18,None
O001914,C00969,2024-06-14,122.55,67.45,Free Shipping
O001915,C00970,2024-01-21,93.39,62.5,BOGOF
O001916,C00970,2024-03-31,129.99,82.19,None
O001917,C00970,2024-05-06,109.22,69.85,None
O001918,C00970,2024-03-03,85.4,51.75,None
O001919,C00970,2024-04-16,149.56,103.76,None
O001920,C00970,2024-05-19,74.85,38.84,None
O001921,C00971,2024-04-20,71.14,43.78,Free Shipping
O001922,C00971,2024-06-10,72.51,38.23,None
O001923,C00971,2024-08-10,113.11,76.42,None
O001924,C00971,2024-07-06,140.02,86.42,None
O001925,C00971,2024-05-29,140.85,89.0,None
O001926,C00972,2024-11-15,111.84,64.82,Free Shipping
O001927,C00973,2024-04-15,110.02,63.55,None
O001928,C00973,2024-05-28,164.93,85.47,None
O001929,C00973,2024-07-18,108.88,63.27,None
O001930,C00973,2024-07-10,179.6,114.21,None
O001931,C00973,2024-07-05,138.68,90.75,None
O001932,C00973,2024-08-06,117.99,78.54,None
O001933,C00974,2024-05-31,111.23,66.41,BOGOF
O001934,C00974,2024-08-01,118.3,70.69,None
O001935,C00974,2024-08-02,84.74,58.52,None
O001936,C00975,2024-04-28,82.42,48.53,BOGOF
O001937,C00975,2024-07-18,87.97,55.59,None
O001938,C00975,2024-07-16,80.15,44.79,None
O001939,C00976,2024-06-22,109.42,61.55,None
O001940,C00976,2024-10-13,123.99,81.95,None
O001941,C00977,2024-06-28,107.42,70.85,Free Shipping
O001942,C00978,2024-05-25,110.26,61.96,None
O001943,C00978,2024-06-24,176.69,88.65,None
O001944,C00978,2024-09-03,162.19,111.18,None
O001945,C00978,2024-08-02,130.42,75.72,None
O001946,C00978,2024-08-04,120.1,60.08,None
O001947,C00979,2024-03-05,118.03,78.45,Percent Off
O001948,C00980,2024-09-23,94.62,56.54,BOGOF
O001949,C00981,2024-08-26,84.53,44.88,Percent Off
O001950,C00981,2024-11-14,79.22,46.32,None
O001951,C00981,2024-09-29,122.04,70.65,None
O001952,C00981,2024-10-06,103.92,72.35,None
O001953,C00981,2024-11-23,101.79,64.01,None
O001954,C00981,2024-12-02,140.48,73.11,None
O001955,C00982,2024-08-17,125.46,87.47,None
O001956,C00983,2024-09-04,107.84,71.91,Percent Off
O001957,C00984,2024-02-03,74.83,43.86,Free Shipping
O001958,C00985,2024-08-04,78.82,43.2,BOGOF
O001959,C00986,2024-08-19,107.98,71.48,Free Shipping
O001960,C00987,2024-11-19,85.71,59.09,Percent Off
O001961,C00988,2024-11-25,78.96,45.46,Percent Off
O001962,C00988,2024-12-26,120.62,66.7,None
O001963,C00989,2024-02-11,37.99,22.34,Percent Off
O001964,C00989,2024-03-23,141.82,82.48,None
O001965,C00989,2024-03-12,130.35,90.22,None
O001966,C00989,2024-05-01,117.12,70.26,None
O001967,C00989,2024-04-16,96.28,57.37,None
O001968,C00990,2024-04-05,100.53,68.3,None
O001969,C00991,2024-06-04,84.59,58.77,Percent Off
O001970,C00991,2024-08-05,115.6,69.31,None
O001971,C00991,2024-07-29,149.8,96.08,None
O001972,C00991,2024-07-24,145.85,78.1,None
O001973,C00991,2024-07-31,118.73,81.86,None
O001974,C00991,2024-08-22,85.06,44.84,None
O001975,C00992,2024-12-08,55.09,28.21,Percent Off
O001976,C00992,2024-12-28,99.69,61.69,None
O001977,C00993,2024-02-04,78.82,53.67,Percent Off
O001978,C00994,2024-09-17,63.52,44.3,Percent Off
O001979,C00995,2024-04-02,117.06,68.29,Percent Off
O001980,C00996,2024-08-07,101.9,57.25,None
O001981,C00997,2024-07-28,76.16,50.12,Percent Off
O001982,C00997,2024-10-11,100.55,60.71,None
O001983,C00997,2024-08-24,111.08,68.64,None
O001984,C00997,2024-09-26,102.53,60.93,None
O001985,C00997,2024-08-20,118.52,78.9,None
O001986,C00998,2024-11-18,87.54,49.43,Percent Off
O001987,C00998,2024-12-16,142.33,85.49,None
O001988,C00999,2024-12-18,85.61,43.97,Percent Off
O001989,C01000,2024-08-08,72.64,45.97,Percent Off
O001990,C01000,2024-09-04,122.46,81.97,None
O001991,C01000,2024-09-20,111.05,73.82,None
